DriverNumber,LapNumber,Compound,TyreLife,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Time,RPM,Speed,Throttle,Brake,DRS,Year,Event,Distance
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:00.072,11445,287,100,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:00.312,11103,290,100,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:00.513,10371,290,100,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:00.752,10482,290,100,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:00.992,10513,292,100,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:01.232,10584,293,100,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:01.471,10631,296,100,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:01.711,10668,297,100,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:01.912,10694,297,100,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:02.152,10674,298,100,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:02.392,10619,297,100,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:02.632,10641,297,100,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:02.872,10319,292,45,True,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:03.111,9349,280,0,True,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:03.312,8686,244,0,True,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:03.552,7928,222,0,True,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:03.792,8198,194,0,True,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:04.032,8809,175,0,True,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:04.272,9430,155,0,True,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:04.512,8713,152,0,True,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:04.752,8447,144,0,True,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:04.992,8003,139,0,True,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:05.232,7849,133,0,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:05.472,7693,128,7,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:05.752,8085,130,60,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:05.992,8604,135,72,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:06.193,8737,141,74,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:06.433,9136,146,78,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:06.672,9497,155,83,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:06.912,10073,163,100,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:07.152,10396,167,100,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:07.392,10910,179,100,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:07.593,11321,185,100,False,0,2018,Australian Grand Prix,
35,3,SUPERSOFT,2.0,23.9,36.3,997.1,False,36.8,255,2.9,00:07.832,10267,195,100,False,0,2018,Australian Grand Prix,
