DriverNumber,LapNumber,Compound,TyreLife,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Time,RPM,Speed,Throttle,Brake,DRS,Year,Event,Distance
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:00.017,11559,284,100,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:00.337,11739,288,100,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:00.577,11811,290,100,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:00.817,11925,291,100,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:01.057,10567,295,100,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:01.297,10716,297,100,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:01.537,10769,299,100,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:01.777,10897,301,100,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:02.017,10759,300,100,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:02.257,10712,299,100,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:02.497,10726,298,100,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:02.736,10670,297,100,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:03.016,10628,297,97,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:03.256,10442,296,67,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:03.496,10393,293,37,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:03.736,10277,286,9,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:03.976,10032,280,0,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:04.216,9442,267,0,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:04.456,8278,231,0,False,1,2018,Austrian Grand Prix,
44,61,SUPERSOFT,9.0,24.2,35.0,936.0,False,44.9,59,3.0,00:04.696,8230,210,0,False,1,2018,Austrian Grand Prix,
