DriverNumber,LapNumber,Compound,TyreLife,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Time,RPM,Speed,Throttle,Brake,DRS,Year,Event,Distance
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:00.186,10915,272,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:00.387,11037,274,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:00.627,11084,278,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:00.867,11181,280,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:01.107,11268,282,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:01.308,11331,283,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:01.547,11368,286,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:01.787,11268,283,7,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:02.027,10215,264,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:02.267,10073,233,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:02.507,9722,214,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:02.708,9859,198,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:02.948,9579,185,0,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:03.188,9324,180,30,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:03.427,9313,179,55,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:03.667,9475,181,64,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:03.907,9765,184,65,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:04.108,9832,186,83,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:04.348,10263,194,94,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:04.588,10714,201,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:04.828,11246,206,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:05.067,11246,214,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:05.268,11560,220,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:05.507,11872,229,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:05.747,10612,231,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:05.987,10717,234,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:06.227,10967,239,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:06.507,11254,245,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:06.747,11356,250,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:06.986,11550,253,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:07.187,11662,256,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:07.427,11326,259,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:07.667,10432,262,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:07.907,10538,264,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:08.108,10614,265,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:08.347,10592,267,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:08.587,10672,267,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:08.827,10722,267,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:09.067,10709,269,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:09.307,10724,269,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:09.508,10736,271,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:09.748,10751,271,100,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:09.987,10255,271,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:10.227,9781,257,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:10.467,9083,249,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:10.668,9057,217,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:10.908,9407,203,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:11.148,10807,183,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:11.388,10054,170,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:11.628,9989,158,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:11.867,10034,140,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:12.068,9334,132,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:12.386,9601,122,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:12.587,9229,113,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:12.827,8608,106,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:13.067,8031,96,0,False,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:13.307,7700,92,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:13.547,7102,85,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:13.787,6563,82,0,True,0,2018,German Grand Prix,
35,49,MEDIUM,21.0,27.6,47.7,1001.3,False,42.1,17,2.5,00:14.027,6127,75,0,True,0,2018,German Grand Prix,
