DriverNumber,LapNumber,Compound,TyreLife,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Time,RPM,Speed,Throttle,Brake,DRS,Year,Event,Distance
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:00.056,10849,279,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:00.296,11034,281,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:00.536,11084,285,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:00.776,11218,286,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:01.056,11315,290,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:01.296,11279,292,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:01.536,11302,293,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:01.777,11348,293,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:02.017,11346,293,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:02.257,11335,293,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:02.537,11369,293,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:02.777,11449,294,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:03.017,11354,292,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:03.257,11328,292,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:03.497,11274,291,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:03.737,11219,289,0,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:03.977,11219,289,0,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:04.217,10511,274,0,True,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:04.496,9461,266,0,True,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:04.736,9505,224,0,True,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:04.976,9686,200,0,True,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:05.216,10248,174,0,True,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:05.456,9806,161,0,True,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:05.696,9053,152,0,True,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:05.936,8635,145,0,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:06.176,8454,140,2,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:06.416,8426,135,36,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:06.656,8470,134,49,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:06.896,8801,138,74,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:07.136,9035,144,83,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:07.376,9450,151,96,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:07.616,10235,167,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:07.856,10807,172,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:08.096,11528,182,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:08.377,11486,193,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:08.657,10352,202,100,False,0,2018,Austrian Grand Prix,
3,52,SUPERSOFT,19.0,23.4,35.6,936.0,False,45.1,52,2.7,00:08.897,10660,209,100,False,0,2018,Austrian Grand Prix,
