DriverNumber,LapNumber,Compound,TyreLife,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Distance,X,Y,Z,Year,Event
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:00.000,10603,305,8,100,False,0,0.107,-1383.0,-789.0,1871.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:00.014,10622,306,8,100,False,0,1.303,-1382.0,-777.0,1871.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:00.063,10661,307,8,100,False,0,5.493,-1378.0,-732.0,1870.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:00.174,10686,307,8,100,False,0,15.002,-1370.0,-632.0,1871.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:00.334,10711,308,8,100,False,0,28.752,-1359.0,-504.0,1872.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:00.343,10737,309,8,100,False,0,29.526,-1358.0,-495.0,1872.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:00.663,10792,311,8,100,False,0,57.171,-1324.0,-109.0,1873.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:00.694,10826,311,8,100,False,0,59.858,-1322.0,-83.0,1874.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:00.994,10860,312,8,100,False,0,85.943,-1308.0,63.0,1875.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:01.023,10895,313,8,100,False,0,88.471,-1306.0,84.0,1875.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:01.154,10915,314,8,100,False,0,99.906,-1296.0,202.0,1876.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:01.383,10936,315,8,100,False,0,119.971,-1279.0,392.0,1876.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:01.434,10953,316,8,100,False,0,124.458,-1275.0,446.0,1877.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:01.544,10971,317,8,100,False,0,134.148,-1263.0,582.0,1877.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:01.655,10999,317,8,100,False,0,143.918,-1251.0,726.0,1878.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:01.904,11027,317,8,100,False,0,165.848,-1229.0,968.0,1879.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:02.094,11037,318,8,100,False,0,182.66,-1218.0,1105.0,1880.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:02.304,11048,319,8,100,False,0,201.292,-1207.0,1230.0,1880.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:02.394,11073,319,8,100,False,0,209.282,-1202.0,1299.0,1881.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:02.664,11099,320,8,100,False,0,233.292,-1176.0,1585.0,1882.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:02.735,11135,321,8,100,False,0,239.626,-1171.0,1653.0,1883.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:03.064,11172,322,8,100,False,0,269.07,-1150.0,1891.0,1884.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:03.075,11178,322,8,100,False,0,270.056,-1150.0,1902.0,1885.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:03.335,11184,322,8,100,False,0,293.38,-1125.0,2187.0,1886.0,2023,Italian Grand Prix
31,37,HARD,16.0,30.0,40.0,1000.2,False,42.8,186,1.6,00:03.463,11190,323,8,100,False,0,304.869,-1117.0,2274.0,1886.0,2023,Italian Grand Prix
